0.3800520,-3.0022930,2.7952869
0.5792788,-2.9833993,2.7216824
0.7790985,-2.9789779,2.6516719
0.9781541,-2.9899367,2.5866572
1.1767604,-3.0174558,2.5313010
1.3712992,-3.0621997,2.4783834
1.5601753,-3.1247863,2.4271790
1.7435349,-3.2066902,2.3653180
1.9163846,-3.3070975,2.2996206
2.0761727,-3.4255094,2.2355708
2.2212788,-3.5616480,2.1893706
2.3503625,-3.7147753,2.1416055
2.4603966,-3.8808042,2.1415593
2.5511736,-4.0570425,2.1501837
2.6220363,-4.2419694,2.1537450
2.6706026,-4.4353733,2.1561541
2.6934422,-4.6358706,2.1596815
2.6892148,-4.8324017,2.1695133
2.6602071,-5.0314499,2.1826982
2.6088914,-5.2255851,2.1996090
2.5381182,-5.4122032,2.2353953
2.4494275,-5.5922083,2.2785968
2.3455061,-5.7631627,2.3452393
2.2276938,-5.9253226,2.4208814
2.0980752,-6.0768835,2.5091307
1.9561854,-6.2182875,2.6133806
1.8057609,-6.3475449,2.7250616
1.6465432,-6.4681133,2.8479611
1.4819291,-6.5804614,2.9751141
1.3125361,-6.6867227,3.1052631
1.1402812,-6.7875916,3.2400473
0.9656852,-6.8845172,3.3756753
0.7898151,-6.9794892,3.5121996
0.6148203,-7.0744373,3.6189563
0.4394879,-7.1708169,3.6420678
0.2645938,-7.2675642,3.4923776
0.0888210,-7.3637529,3.3355478
-0.0871894,-7.4577867,3.1747079
-0.2655029,-7.5496084,3.0021407
-0.4450815,-7.6370054,2.8221250
-0.6269581,-7.7175852,2.6339346
-0.8139900,-7.7882865,2.4345560
-1.0054214,-7.8440679,2.2579552
-1.2014770,-7.8813979,2.1143904
-1.4009139,-7.8972467,2.0301818
-1.6004186,-7.8883932,1.9662598
-1.7962781,-7.8526416,1.9223962
-1.9860512,-7.7885252,1.9184198
-2.1634643,-7.6971482,1.9374302
-2.3247767,-7.5808149,1.9749160
-2.4681058,-7.4419256,2.0055248
-2.5903341,-7.2847325,2.0316340
-2.6898361,-7.1120291,2.0594329
-2.7652844,-6.9266395,2.0921453
-2.8157273,-6.7343266,2.1295981
-2.8431304,-6.5368054,2.1805451
-2.8494839,-6.3365274,2.2443822
-2.8371879,-6.1377377,2.3316963
